29/7/2026 17:53,TRUE,f1f1d6e,#NAME?, removing of the ROV word prefix from the inspection names - Rename all the ROV inspection name ROV word prefix from the backedn table too - QAQC module - Jobpack list was not populated with all the jopbacks , corrected, - QAQC module , change the searching order list, first structure, then jobpack and then sow report no.,,,,,,,,
4/5/2026 13:09,FALSE,0700c4b, optimize inspection summary and SOW sync - Implement dynamic SOW ID resolution in summary API - Fix numeric ID parsing for platform-specific SOW lookups - Refactor progress calculation to use total platform scope - Group and sort SOW grid by inspection mode and name - Ensure historical records are visible in all-summary views - SOW module grouping by the mode and insoection types - SOW module provide inspection type filter - Inspection screem bug rectified, failed to insert the inspection type selection into the SOW,,,,,,,,,,,,,
3/5/2026 23:09,TRUE,d1423ef,Added the Findings suggestion window for the inspection findings. Suggestion window at the QAQC Empty Findings page too.,,,,,,,,,,,,,,
3/5/2026 21:55,TRUE,541e26d,Added a new module for QAQC. Corrected all the QAQC pages,,,,,,,,,,,,,,
2/5/2026 16:24,TRUE,74cc307,added new utility module smart query -- added new database views for the smart query,,,,,,,,,,,,,,
1/5/2026 14:32,FALSE,f877229,Correct the report preview issue at the inspectio screen,,,,,,,,,,,,,,
1/5/2026 13:23,FALSE,7244f1d,1. dont allow to display of Calibrartion record in the captured event record list 2. provide labels for the two rows of the UT Calibration page. 3. Provide by default shows as empty readings for the UT calibration bloacks.ie completely blank,,,,,,,,,,,,,,
1/5/2026 12:47,FALSE,d49d3f3,Inspection screen - Added more columns at captured event table - Added an option for the selection of the columns and the list order - made  the search tool more smarter - now shows the filteed row count and the totatl records - corrected the popup menu display while on float - Added the horizontal scroll bar,,,,,,,,,,,,,,
30/4/2026 18:53,TRUE,96a7ee6,change word or label PASS change to Complete for all the places where it was stated,,,,,,,,,,,,,,
30/4/2026 16:49,TRUE,d27fa47,Coorected the image display at the anomaly module, overwriting the image after mark up. - did the similar Diving calibrarion window for the ROV too. -- insert the new inspection types..,,,,,,,,,,,,,
30/4/2026 9:51,FALSE,d75d612,Merge branch 'main' of https://github.com/JuggerNaz/web-app-offshore into dev-jitesh,,,,,,,,,,,,,,
29/4/2026 15:15,FALSE,01d0886,Correction on anomlaies module,,,,,,,,,,,,,,
29/4/2026 1:09,TRUE,2b5c2f3,added new moudle Anomaly / findings,,,,,,,,,,,,,,
28/4/2026 21:33,TRUE,a382377,Enahance the Global serach,,,,,,,,,,,,,,
28/4/2026 18:13,TRUE,afcc503,added new diving inspection type, MPINS, BSINS, introduce organized groupings for MPINS criteria - Formatted custom grids for isolated operational sections.,,,,,,,,,,,
28/4/2026 15:59,FALSE,fa65813,feat(inspection): integrate standalone ROV CP Calibration capabilities - Created RovCalibrationDialog.tsx to isolate remote subsea logging. - Repositioned core geometric layouts appropriately. - Created Dive CP Calibration - Created Dive UT Calibrartion,,,,,,,,,,,,,,
28/4/2026 0:48,TRUE,b228f76,Inspction screen, selection of inspection type select displayed based on the isnpection mode.. bug corrected,,,,,,,,,,,,,
28/4/2026 0:22,TRUE,ed924b6,Main menu order changed for the execution part,,,,,,,,,,,,,,
28/4/2026 0:12,TRUE,d227038,feat(inspection): enhance form layouts for MGROW and PL_AN specs - Implement custom grouped row selectors for circumferential measurements - Consolidate CP Readings and Pitting constraints cleanly - Standardize multi-system unit definitions,,,,,,,,,,,,,,
27/4/2026 23:03,TRUE,817d02e,fix(workspace): suppress automated defect popups on edit and enforce sequential data fetches,,,,,,,,,,,,,,
27/4/2026 22:22,TRUE,c004d1d,split and make it fast retreival of the inspection screen,,,,,,,,,,,,,,
27/4/2026 17:37,TRUE,9350c5a, refine diving scopes, enforce UTWTK aggregations & fix elevation UX - Filter out ROV procedure criteria from core Diving selection indices - Automate UT thickness metric calculations (Average, Min, Max, and Loss) - Restrict verification bounds across manual overriding triggers - added few Diving inspection specs, GVINS, CLEANm UTWTK,CVINS, CPSURVE, MGROW,PL_AN, SCOUR, SZONE,,
27/4/2026 11:30,FALSE,05340da, refine scope navigation paths & component dialog schemas - app/dashboard/inspection-v2/workspace/page.tsx:   Fix 'View Component Spec' in Captured Events list by feeding raw model bindings directly. - components/jobpack/sow-dialog.tsx & app/dashboard/jobpack/[id]/page.tsx:   Inject soft 'returnTo' URL state propagation ensuring workspace back buttons return contexts. - scratch/verify-db.js:   Update script helper metrics mapped to SOW metadata trees.,,,,,,,,,,,,,,
27/4/2026 10:06,FALSE,d86d82c,Final Datasheet preview flows and cover layout - Updated ,,,,,,,,,,,,,,
eport-wizard.tsx to handle nested generator calls sequentially without internal state hooks triggering multiple renders. - Corrected section indices. - Streamlined styling signatures.,#VALUE!,,,,,,,,,,,,,,,,
26/4/2026 12:23,FALSE,96be3cc,introduce ROV Photography Log and upgrade Video Log sorting pipelines - Created a brand-new portrait 'ROV Photography Log Report' template. - Expanded /api/reports/video-log data fetching to target both Dive and ROV master mappings. - Re-architected PDF index algorithms.,,,,,,,,,,,,,,
26/4/2026 1:19,TRUE,66c7576,implement ROV Photography Report with robust error handling - Added rov-photography-report.ts generator to render attached inspection photos in a portrait 2x3 grid. - Integrated the Photography Report into the global Report Wizard and the Inspection Workspace v2 (including preview dialog). - Added quick-access report button to InspectionHeader.tsx. - Fixed 400 Bad Request error by correctly querying insp_id instead of id on insp_records. - Sanitized sowReportNo URL parameters to prevent database fetch failures from malformed filter strings. - Fixed missing attachments by using case-insensitive .ilike matching for source_type (INSPECTION). - Removed strict database-level .jpg filtering to allow .png, .webp, and .jpeg attachments to be processed. - Implemented graceful empty states to return a 'NO PHOTOS FOUND' PDF page instead of failing when records lack attachments.,,,,,,,,,,,,
25/4/2026 23:53,TRUE,15deb87,implement ROV Boatlanding Survey Report and vessel integration - Create ROV Boatlanding Survey Report (RGVI/BL) template with hierarchical grouping. - Implement grouping logic to club sub-components under their parent Boatlanding (BL) QID. - Add vessel name collection and display in both report headers and Inspection Workspace UI. - Update InspectionHeader to show active vessel metadata from Jobpack. - Integrate Boatlanding report into the Report Wizard and Inspection Workspace.,,,,,,,,,,,,,,
25/4/2026 20:37,TRUE,2f7ee72,stabilize and enhance manager executive dashboard - API: Complete refactor of /api/manager-summary for robustness and performance. - API: Implemented batched database queries to prevent timeouts and 500 errors. - API: Added defensive null-checks and comprehensive error handling across the prediction engine. - API: Fixed missing FMD data property in aggregation loop that caused runtime crashes. - UI: Enhanced trending labels to include Platform Name, Year, and Jobpack identifiers for better chronological clarity. - UI: Fixed React duplicate key warnings in charts by implementing unique compound keys. - UI: Added missing 'Progress & Execution' tab and registered UI components (Card, Progress). - Build: Resolved TypeScript build errors and implemented a custom Progress component to bypass dependency mismatches.,,,,,,,,,,,
24/4/2026 3:05,TRUE,18af31b,unify ROV reporting suite and metadata resolution,,,,,,,,,,,,,,
23/4/2026 16:43,TRUE,27d8ec8,feat: refine Caisson Sketch graphics and resolve global build errors,,,,,,,,,,,,,,
22/4/2026 17:32,TRUE,32612ee, implement unified ROV Tube inspection suite and workspace sync - Core Generator (rov-rrisi-report.ts):     - Refactored Riser generator into a multi-type engine (Riser, J-Tube, I-Tube).     - Added prefix-based filtering logic (R, J, I) for component QIDs.     - Optimized graphical profiles: Straight I-Tubes, terminal J-Tube bends, and full Riser-Pipeline connections.     - Renamed technical sub-headers to specialized labels (e.g., RISER QID, J-TUBE QID).     - Integrated anomaly/rectification audit trails into findings. - Report Wizard:     - Registered specialized J-Tube and I-Tube templates in the Inspection category.     - Added structureId validation to prevent NaN errors in Supabase queries.     - Fixed PostgREST error by aliasing 'deployment_no' as 'job_no' for ROV job joins. - Inspection Workspace:     - Synchronized reporting logic with Wizard to fetch full SOW/Structure scope.     - Integrated J-Tube and I-Tube report triggers into the header dropdown.     - Enabled full anomaly finding visibility in workspace-generated previews.,,,,,,
22/4/2026 16:12,TRUE,3d68e4a,feat(reporting): implement advanced ROV Riser Survey Report with structural suspension visualization and enhanced findings tracking - Rename report to ROV Riser Survey Report and update all UI labels/filenames. - Implement advanced suspension visualization with curved mud-touch paths. - Enhance findings table with anomaly references, rectification comments, and Clamp QID highlighting. - Add professional footer with Page X of Y numbering, Report ID, and printing timestamps. - Fix TypeScript build errors related to jsPDF color parameter overloads. - Calibrate riser bend geometry to sit exactly on the mudline (0% buried default).,,,,,,,,,,
22/4/2026 12:26,FALSE,273322a,resolve inspection component data truncation and UI sync bugs - Implemented while loop pagination in Inspection Workspace to bypass Supabase's hard 1,000-row limit, ensuring all structure_components and u_sow_items load completely for massive structures. - Fixed a state desync bug on the Inspection Landing Page where changing Job Packs failed to clear the old structure or refresh the SOW report dropdown. - Created and ran migrate-deleted-components.js to migrate 2,080 legacy JSON metadata.del = 1 flags to proper is_deleted = true boolean columns. - Removed lingering Git merge conflict markers that were breaking the production build in component-spec-dialog.tsx. - Applied extended query limits to ComponentTree.tsx to prevent truncation in the ROV inspection interface.,,,,,,,,,,,
22/4/2026 9:52,FALSE,4c7a7df,Merge main into dev-jitesh and resolve conflicts,,,,,,,,,,,,,,
